balPayments,expDir,expWgt,hsCode,impDir,impWgt,statKor,year
-24835,154222,1378,0106191000,179057,1777,개,2019.11
-861439,34136,687,0106199000,895575,2814,기타,2019.11
-34486,0,0,0106201000,34486,96,뱀,2019.11
-48000,0,0,0106202000,48000,3927,자라,2019.11
-51537,0,0,0106203000,51537,309,거북,2019.11
-49962,0,0,0106209000,49962,176,기타,2019.11
-81527,0,0,0106320000,81527,196,앵무류[패럿류(parrots)ㆍ패러키트류(parakeets)ㆍ금강앵무류ㆍ유황앵무류를 포함한다],2019.11
-20480,0,0,0106390000,20480,20,기타,2019.11
-90985,0,0,0106490000,90985,3308,기타,2019.11
-223477,0,0,0106901000,223477,12950,양서류,2019.11
-545383,0,0,0106903010,545383,39891,갯지렁이,2019.11
-8766,0,0,0106903090,8766,9,기타,2019.11
-146558,0,0,0106909000,146558,2237,기타,2019.11
-119165,0,0,0101211000,119165,3254,농가 사육용,2019.12
-3511425,0,0,0101219000,3511425,28607,기타,2019.12
-1782054,288835,3435,0101291000,2070889,28690,경주말,2019.12
-148686,0,0,0101299000,148686,10250,기타,2019.12
-2475640,0,0,0105111000,2475640,5407,번식용,2019.12
-78809,0,0,0106130000,78809,1560,낙타와 그 밖의 낙타과의 동물[카멜리대(Camelidae)과],2019.12
-88399,0,0,0106149000,88399,2145,기타,2019.12
-94606,197412,1640,0106191000,292018,2780,개,2019.12
-33600,0,0,0106194000,33600,146,곰,2019.12
-636324,26715,517,0106199000,663039,1951,기타,2019.12
-53671,0,0,0106201000,53671,224,뱀,2019.12
-49196,0,0,0106202000,49196,4401,자라,2019.12
-52365,33,1,0106203000,52398,230,거북,2019.12
-76451,0,0,0106209000,76451,375,기타,2019.12
-87186,0,0,0106320000,87186,163,앵무류[패럿류(parrots)ㆍ패러키트류(parakeets)ㆍ금강앵무류ㆍ유황앵무류를 포함한다],2019.12
-58523,0,0,0106490000,58523,1673,기타,2019.12
-120550,0,0,0106901000,120550,8144,양서류,2019.12
-303520,0,0,0106903010,303520,22693,갯지렁이,2019.12
-11306,0,0,0106903090,11306,17,기타,2019.12
-72860,0,0,0106909000,72860,841,기타,2019.12
-62666553,6253344,37691,-,68919897,1154548,-,총계
-109406,0,0,0101211000,109406,1800,농가 사육용,2020.01
-387335,0,0,0101291000,387335,7000,경주말,2020.01
-213410,0,0,0101299000,213410,3300,기타,2020.01
-77585,0,0,0101309000,77585,8500,기타,2020.01
-1354586,0,0,0105111000,1354586,3832,번식용,2020.01
-285000,0,0,0106110000,285000,1390,영장류,2020.01
-61062,183,2,0106149000,61245,1689,기타,2020.01
-115248,176735,1233,0106191000,291983,2044,개,2020.01
-784402,13107,309,0106199000,797509,2315,기타,2020.01
-9842,0,0,0106201000,9842,22,뱀,2020.01
-51043,0,0,0106202000,51043,4511,자라,2020.01
-54850,0,0,0106203000,54850,407,거북,2020.01
-28529,0,0,0106209000,28529,104,기타,2020.01
-30299,0,0,0106320000,30299,47,앵무류[패럿류(parrots)ㆍ패러키트류(parakeets)ㆍ금강앵무류ㆍ유황앵무류를 포함한다],2020.01
-65375,0,0,0106490000,65375,3245,기타,2020.01
-175371,0,0,0106901000,175371,11489,양서류,2020.01
-294909,0,0,0106903010,294909,21899,갯지렁이,2020.01
-55,0,0,0106903090,55,3,기타,2020.01
-47401,0,0,0106909000,47401,796,기타,2020.01
-589623,60601,1200,0101291000,650224,6300,경주말,2020.02
-151233,85000,1045,0101299000,236233,3900,기타,2020.02
27000,27000,203,0105111000,0,0,번식용,2020.02
-232533,0,0,0105131000,232533,270,번식용,2020.02
-8831,0,0,0106110000,8831,7,영장류,2020.02
-72360,0,0,0106149000,72360,1976,기타,2020.02
52408,196968,2425,0106191000,144560,1567,개,2020.02
-750525,26512,726,0106199000,777037,2864,기타,2020.02
-18467,183,5,0106201000,18650,15,뱀,2020.02
-58139,0,0,0106202000,58139,4936,자라,2020.02
-35453,0,0,0106203000,35453,71,거북,2020.02
-13098,0,0,0106209000,13098,41,기타,2020.02
-82142,0,0,0106320000,82142,82,앵무류[패럿류(parrots)ㆍ패러키트류(parakeets)ㆍ금강앵무류ㆍ유황앵무류를 포함한다],2020.02
-18337,0,0,0106390000,18337,16,기타,2020.02
-80644,0,0,0106490000,80644,4036,기타,2020.02
-17695,0,0,0106901000,17695,19,양서류,2020.02
-298707,1349,29,0106903010,300056,23668,갯지렁이,2020.02
-17674,0,0,0106903090,17674,25,기타,2020.02
-63956,0,0,0106909000,63956,2222,기타,2020.02
-3182379,0,0,0101219000,3182379,3500,기타,2020.03
-1169596,0,0,0101291000,1169596,8700,경주말,2020.03
-402972,0,0,0101299000,402972,7500,기타,2020.03
-462504,0,0,0105111000,462504,2635,번식용,2020.03
-863431,0,0,0106110000,863431,822,영장류,2020.03
-77205,0,0,0106149000,77205,1976,기타,2020.03
-234783,143336,1307,0106191000,378119,2786,개,2020.03
-727429,21543,522,0106199000,748972,3250,기타,2020.03
-22965,0,0,0106202000,22965,1935,자라,2020.03
-41607,0,0,0106203000,41607,97,거북,2020.03
-51595,15670,1,0106209000,67265,189,기타,2020.03
-19436,0,0,0106320000,19436,15,앵무류[패럿류(parrots)ㆍ패러키트류(parakeets)ㆍ금강앵무류ㆍ유황앵무류를 포함한다],2020.03
-21439,0,0,0106390000,21439,6,기타,2020.03
-136069,0,0,0106490000,136069,5270,기타,2020.03
-15541,0,0,0106901000,15541,26,양서류,2020.03
-527906,0,0,0106903010,527906,41665,갯지렁이,2020.03
-3620,0,0,0106903090,3620,6,기타,2020.03
-72240,0,0,0106909000,72240,2752,기타,2020.03
-1107827,0,0,0101219000,1107827,1000,기타,2020.04
-616247,0,0,0101291000,616247,6200,경주말,2020.04
-5430,0,0,0101299000,5430,500,기타,2020.04
-1405,0,0,0101900000,1405,26,기타,2020.04
-180524,0,0,0103100000,180524,14875,번식용,2020.04
-1276612,0,0,0105111000,1276612,3616,번식용,2020.04
-32046,0,0,0106149000,32046,1072,기타,2020.04
-463558,104727,1050,0106191000,568285,3619,개,2020.04
-1000007,14786,390,0106199000,1014793,3305,기타,2020.04
-1470,0,0,0106201000,1470,3,뱀,2020.04
-57642,0,0,0106202000,57642,4886,자라,2020.04
-25233,0,0,0106203000,25233,70,거북,2020.04
-61546,0,0,0106209000,61546,98,기타,2020.04
-24509,0,0,0106320000,24509,14,앵무류[패럿류(parrots)ㆍ패러키트류(parakeets)ㆍ금강앵무류ㆍ유황앵무류를 포함한다],2020.04
-1281,0,0,0106390000,1281,4,기타,2020.04
-26,0,0,0106419000,26,1,기타,2020.04
-81091,0,0,0106490000,81091,1421,기타,2020.04
-10073,0,0,0106901000,10073,12,양서류,2020.04
-698044,0,0,0106903010,698044,53441,갯지렁이,2020.04
-3508,0,0,0106903090,3508,332,기타,2020.04
-47200,0,0,0106909000,47200,694,기타,2020.04
-2523463,0,0,0101291000,2523463,28050,경주말,2020.05
-1118675,0,0,0105111000,1118675,5093,번식용,2020.05
-129628,0,0,0106149000,129628,1588,기타,2020.05
-151697,184644,2050,0106191000,336341,2541,개,2020.05
-1099983,900,26,0106199000,1100883,4941,기타,2020.05
-56019,0,0,0106202000,56019,4627,자라,2020.05
-58562,0,0,0106203000,58562,122,거북,2020.05
-21561,9067,2,0106209000,30628,98,기타,2020.05
84,84,1,0106320000,0,0,앵무류[패럿류(parrots)ㆍ패러키트류(parakeets)ㆍ금강앵무류ㆍ유황앵무류를 포함한다],2020.05
-81538,0,0,0106490000,81538,1445,기타,2020.05
-2911,0,0,0106901000,2911,34,양서류,2020.05
-895546,0,0,0106903010,895546,67386,갯지렁이,2020.05
-12255,0,0,0106903090,12255,166,기타,2020.05
-29011,0,0,0106909000,29011,686,기타,2020.05
-420289,0,0,0101291000,420289,3000,경주말,2020.06
-244500,0,0,0101299000,244500,4000,기타,2020.06
-568503,0,0,0103100000,568503,26130,번식용,2020.06
-554987,0,0,0105111000,554987,2540,번식용,2020.06
-449738,0,0,0105131000,449738,532,번식용,2020.06
-78409,0,0,0106130000,78409,1690,낙타와 그 밖의 낙타과의 동물[카멜리대(Camelidae)과],2020.06
-75040,0,0,0106149000,75040,1813,기타,2020.06
-8019,383563,5082,0106191000,391582,3438,개,2020.06
-1203493,3325,165,0106199000,1206818,5404,기타,2020.06
-55667,0,0,0106202000,55667,4733,자라,2020.06
-95675,0,0,0106203000,95675,207,거북,2020.06
-70885,0,0,0106209000,70885,212,기타,2020.06
-52723,0,0,0106490000,52723,1152,기타,2020.06
-3351,0,0,0106901000,3351,18,양서류,2020.06
-797842,0,0,0106903010,797842,56946,갯지렁이,2020.06
-2511,0,0,0106903090,2511,282,기타,2020.06
-29544,0,0,0106909000,29544,461,기타,2020.06
-1334986,0,0,0101291000,1334986,12200,경주말,2020.07
419,419,3,0102212000,0,0,육우(肉牛),2020.07
-130538,0,0,0105111000,130538,720,번식용,2020.07
-118077,0,0,0105119000,118077,3242,기타,2020.07
-82016,0,0,0106130000,82016,2005,낙타와 그 밖의 낙타과의 동물[카멜리대(Camelidae)과],2020.07
-61847,0,0,0106149000,61847,1387,기타,2020.07
34681,428740,7742,0106191000,394059,3387,개,2020.07
-1116034,7027,215,0106199000,1123061,4116,기타,2020.07
-2400,0,0,0106201000,2400,2,뱀,2020.07
-58864,0,0,0106202000,58864,5054,자라,2020.07
-123144,166,2,0106203000,123310,292,거북,2020.07
-43783,6952,5,0106209000,50735,102,기타,2020.07
-29814,0,0,0106490000,29814,522,기타,2020.07
-15047,0,0,0106901000,15047,35,양서류,2020.07
-865586,0,0,0106903010,865586,61020,갯지렁이,2020.07
-14510,0,0,0106903090,14510,24,기타,2020.07
-18611,0,0,0106909000,18611,304,기타,2020.07
-1603423,0,0,0101291000,1603423,18850,경주말,2020.08
-122171,0,0,0101299000,122171,2500,기타,2020.08
-47763,0,0,0103920000,47763,2200,중량이 50킬로그램 이상인 것,2020.08
-1984804,0,0,0105111000,1984804,3856,번식용,2020.08
-82786,0,0,0105119000,82786,2514,기타,2020.08
-232291,0,0,0105131000,232291,266,번식용,2020.08
-14346,0,0,0106130000,14346,515,낙타와 그 밖의 낙타과의 동물[카멜리대(Camelidae)과],2020.08
-43010,0,0,0106149000,43010,1100,기타,2020.08
105134,352995,3699,0106191000,247861,2287,개,2020.08
-1041175,15995,303,0106199000,1057170,4685,기타,2020.08
-4020,0,0,0106201000,4020,35,뱀,2020.08
-37639,0,0,0106202000,37639,3092,자라,2020.08
-99877,0,0,0106203000,99877,176,거북,2020.08
-37201,4619,7,0106209000,41820,96,기타,2020.08
-91419,0,0,0106320000,91419,84,앵무류[패럿류(parrots)ㆍ패러키트류(parakeets)ㆍ금강앵무류ㆍ유황앵무류를 포함한다],2020.08
-3041,0,0,0106390000,3041,4,기타,2020.08
-59585,0,0,0106490000,59585,1455,기타,2020.08
-6422,0,0,0106901000,6422,17,양서류,2020.08
-840264,0,0,0106903010,840264,57341,갯지렁이,2020.08
-4267,0,0,0106903090,4267,4,기타,2020.08
-24241,0,0,0106909000,24241,562,기타,2020.08
-1322533,0,0,0101291000,1322533,13000,경주말,2020.09
239,239,2,0102212000,0,0,육우(肉牛),2020.09
-339404,0,0,0105111000,339404,1277,번식용,2020.09
-808275,0,0,0106110000,808275,595,영장류,2020.09
-51607,0,0,0106149000,51607,1106,기타,2020.09
-107989,412859,4696,0106191000,520848,3745,개,2020.09
-1100753,39040,609,0106199000,1139793,4763,기타,2020.09
-6550,0,0,0106201000,6550,7,뱀,2020.09
-31342,0,0,0106202000,31342,2822,자라,2020.09
-78857,0,0,0106203000,78857,148,거북,2020.09
-124006,12877,2,0106209000,136883,201,기타,2020.09
-123105,0,0,0106320000,123105,238,앵무류[패럿류(parrots)ㆍ패러키트류(parakeets)ㆍ금강앵무류ㆍ유황앵무류를 포함한다],2020.09
-129494,0,0,0106490000,129494,4022,기타,2020.09
-23334,0,0,0106901000,23334,36,양서류,2020.09
-1112815,0,0,0106903010,1112815,76219,갯지렁이,2020.09
-6719,0,0,0106903090,6719,13,기타,2020.09
-171796,0,0,0106909000,171796,3280,기타,2020.09
-177500,0,0,0101291000,177500,1500,경주말,2020.10
-302627,0,0,0101299000,302627,3500,기타,2020.10
189,189,2,0102212000,0,0,육우(肉牛),2020.10
-820279,0,0,0103100000,820279,35310,번식용,2020.10
-2360288,0,0,0105111000,2360288,3931,번식용,2020.10
-31457,0,0,0106130000,31457,600,낙타와 그 밖의 낙타과의 동물[카멜리대(Camelidae)과],2020.10
-61628,0,0,0106149000,61628,1301,기타,2020.10
125681,484085,10587,0106191000,358404,2883,개,2020.10
-1066256,98004,1095,0106199000,1164260,5439,기타,2020.10
-3400,0,0,0106201000,3400,4,뱀,2020.10
-42850,0,0,0106202000,42850,4129,자라,2020.10
-83903,0,0,0106203000,83903,138,거북,2020.10
-83554,10381,4,0106209000,93935,91,기타,2020.10
-157293,0,0,0106320000,157293,177,앵무류[패럿류(parrots)ㆍ패러키트류(parakeets)ㆍ금강앵무류ㆍ유황앵무류를 포함한다],2020.10
-118924,0,0,0106490000,118924,2730,기타,2020.10
-70418,0,0,0106901000,70418,3769,양서류,2020.10
-1115502,0,0,0106903010,1115502,77162,갯지렁이,2020.10
-852,0,0,0106903020,852,18,실지렁이,2020.10
-10099,0,0,0106903090,10099,14,기타,2020.10
-137993,0,0,0106909000,137993,2284,기타,2020.10
-123638,0,0,0101291000,123638,3000,경주말,2020.11
-46161,0,0,0101299000,46161,1000,기타,2020.11
-431857,0,0,0102211000,431857,3125,젖소,2020.11
94,94,23,0102212000,0,0,육우(肉牛),2020.11
-2216560,0,0,0106110000,2216560,2315,영장류,2020.11
-88893,0,0,0106122000,88893,130,"물개, 바다사자와 바다코끼리(기각아목의 포유동물)",2020.11
-31561,0,0,0106130000,31561,360,낙타와 그 밖의 낙타과의 동물[카멜리대(Camelidae)과],2020.11
-60390,0,0,0106149000,60390,1473,기타,2020.11
-21449,523440,6075,0106191000,544889,5260,개,2020.11
-1105370,23931,667,0106199000,1129301,4457,기타,2020.11
-3570,0,0,0106201000,3570,80,뱀,2020.11
-55082,0,0,0106202000,55082,4119,자라,2020.11
-145209,0,0,0106203000,145209,216,거북,2020.11
-170345,0,0,0106209000,170345,187,기타,2020.11
-7476,0,0,0106320000,7476,45,앵무류[패럿류(parrots)ㆍ패러키트류(parakeets)ㆍ금강앵무류ㆍ유황앵무류를 포함한다],2020.11
-94482,0,0,0106490000,94482,1985,기타,2020.11
-148227,0,0,0106901000,148227,7096,양서류,2020.11
-731096,0,0,0106903010,731096,49706,갯지렁이,2020.11
-4462,0,0,0106903090,4462,4,기타,2020.11
-162866,0,0,0106909000,162866,1197,기타,2020.11
-659550,0,0,0101211000,659550,3643,농가 사육용,2020.12
-892475,0,0,0101219000,892475,17714,기타,2020.12
-656906,0,0,0101291000,656906,9543,경주말,2020.12
22,22,0,0102212000,0,0,육우(肉牛),2020.12
-90347,0,0,0103100000,90347,7720,번식용,2020.12
-1186520,0,0,0105111000,1186520,3261,번식용,2020.12
-110261,0,0,0106149000,110261,2579,기타,2020.12
96969,629519,4278,0106191000,532550,3821,개,2020.12
-66800,0,0,0106194000,66800,349,곰,2020.12
-1090710,68482,544,0106199000,1159192,4869,기타,2020.12
-101356,0,0,0106201000,101356,101,뱀,2020.12
-45900,0,0,0106202000,45900,2962,자라,2020.12
-26553,0,0,0106203000,26553,88,거북,2020.12
-51114,4829,11,0106209000,55943,104,기타,2020.12
-83307,0,0,0106490000,83307,2968,기타,2020.12
-206717,0,0,0106901000,206717,8565,양서류,2020.12
-504921,0,0,0106903010,504921,34456,갯지렁이,2020.12
-19988,0,0,0106903090,19988,33,기타,2020.12
-91340,0,0,0106909000,91340,1253,기타,2020.12
-64944089,4594187,58340,-,69538276,1176339,-,총계
-572400,0,0,0101291000,572400,6500,경주말,2021.01
-48736,0,0,0103920000,48736,1410,중량이 50킬로그램 이상인 것,2021.01
-1539466,0,0,0105111000,1539466,5027,번식용,2021.01
-101385,0,0,0106149000,101385,2554,기타,2021.01
17189,476781,3428,0106191000,459592,2744,개,2021.01
-865700,14880,304,0106199000,880580,4670,기타,2021.01
-23313,0,0,0106201000,23313,45,뱀,2021.01
-44048,0,0,0106202000,44048,2608,자라,2021.01
-66349,0,0,0106203000,66349,128,거북,2021.01
-12228,58551,25,0106209000,70779,151,기타,2021.01
-99634,0,0,0106490000,99634,4047,기타,2021.01
-213708,0,0,0106901000,213708,7655,양서류,2021.01
-311708,0,0,0106903010,311708,20542,갯지렁이,2021.01
-190,0,0,0106903090,190,2,기타,2021.01
-47734,0,0,0106909000,47734,1073,기타,2021.01
221356,255600,1150,0101291000,34244,1000,경주말,2021.02
-53426,0,0,0106149000,53426,1445,기타,2021.02
76335,545673,3234,0106191000,469338,3334,개,2021.02
-831842,13460,291,0106199000,845302,3276,기타,2021.02
-13120,0,0,0106201000,13120,69,뱀,2021.02
-73974,0,0,0106202000,73974,5200,자라,2021.02
-62613,0,0,0106203000,62613,191,거북,2021.02
3360,72035,40,0106209000,68675,129,기타,2021.02
164,164,1,0106320000,0,0,앵무류[패럿류(parrots)ㆍ패러키트류(parakeets)ㆍ금강앵무류ㆍ유황앵무류를 포함한다],2021.02
-111665,0,0,0106490000,111665,2734,기타,2021.02
-85657,0,0,0106901000,85657,2543,양서류,2021.02
-525059,0,0,0106903010,525059,35932,갯지렁이,2021.02
-19291,0,0,0106903090,19291,20,기타,2021.02
-100043,0,0,0106909000,100043,1366,기타,2021.02
-357909,0,0,0101291000,357909,4000,경주말,2021.03
-1371153,0,0,0101299000,1371153,16500,기타,2021.03
99,99,1,0102212000,0,0,육우(肉牛),2021.03
-102600,0,0,0103100000,102600,3475,번식용,2021.03
-1491496,0,0,0105111000,1491496,4292,번식용,2021.03
-1054000,0,0,0106110000,1054000,605,영장류,2021.03
-99511,0,0,0106149000,99511,2355,기타,2021.03
-45768,580337,4301,0106191000,626105,4242,개,2021.03
-1238211,16434,430,0106199000,1254645,5026,기타,2021.03
-70023,146,9,0106201000,70169,82,뱀,2021.03
-118776,0,0,0106202000,118776,7666,자라,2021.03
-76446,0,0,0106203000,76446,214,거북,2021.03
-190798,83230,115,0106209000,274028,267,기타,2021.03
-130792,0,0,0106490000,130792,5817,기타,2021.03
-26029,0,0,0106901000,26029,1086,양서류,2021.03
-569785,0,0,0106903010,569785,39256,갯지렁이,2021.03
-11089,0,0,0106903090,11089,8,기타,2021.03
-79848,0,0,0106909000,79848,1338,기타,2021.03
-785275,0,0,0101291000,785275,3900,경주말,2021.04
-301384,0,0,0101299000,301384,5500,기타,2021.04
19,19,0,0102212000,0,0,육우(肉牛),2021.04
-1551607,0,0,0105111000,1551607,4001,번식용,2021.04
-34745,0,0,0106130000,34745,1008,낙타와 그 밖의 낙타과의 동물[카멜리대(Camelidae)과],2021.04
-78344,0,0,0106149000,78344,1677,기타,2021.04
-129941,586964,3672,0106191000,716905,4253,개,2021.04
-1278895,35383,435,0106199000,1314278,4500,기타,2021.04
-29147,0,0,0106201000,29147,120,뱀,2021.04
-85277,0,0,0106202000,85277,5997,자라,2021.04
-42799,0,0,0106203000,42799,162,거북,2021.04
26971,173279,93,0106209000,146308,174,기타,2021.04
-127123,0,0,0106490000,127123,4062,기타,2021.04
-15090,0,0,0106901000,15090,72,양서류,2021.04
-777782,0,0,0106903010,777782,51463,갯지렁이,2021.04
-78248,0,0,0106909000,78248,1325,기타,2021.04
7,7,0,0101219000,0,0,기타,2021.05
-291715,0,0,0101291000,291715,3500,경주말,2021.05
-927167,0,0,0103100000,927167,38095,번식용,2021.05
-38519,0,0,0103920000,38519,2210,중량이 50킬로그램 이상인 것,2021.05
30600,30600,230,0105111000,0,0,번식용,2021.05
-67086,82,5,0106149000,67168,1576,기타,2021.05
-130389,507414,7630,0106191000,637803,3917,개,2021.05
-1053109,43507,563,0106199000,1096616,3537,기타,2021.05
-47885,182,5,0106201000,48067,84,뱀,2021.05
-54789,0,0,0106202000,54789,3715,자라,2021.05
-22570,2000,1,0106203000,24570,104,거북,2021.05
76521,193973,151,0106209000,117452,196,기타,2021.05
-83039,0,0,0106490000,83039,1507,기타,2021.05
-10928,0,0,0106901000,10928,82,양서류,2021.05
-811219,0,0,0106903010,811219,54199,갯지렁이,2021.05
-285,0,0,0106903090,285,3,기타,2021.05
-41667,0,0,0106909000,41667,759,기타,2021.05
-597514,0,0,0101291000,597514,3700,경주말,2021.06
-717473,0,0,0103100000,717473,36850,번식용,2021.06
-1202112,0,0,0105111000,1202112,2375,번식용,2021.06
4500,4500,700,0105941000,0,0,번식용,2021.06
-100297,132,5,0106149000,100429,2022,기타,2021.06
147673,632520,3168,0106191000,484847,3410,개,2021.06
-861596,30269,425,0106199000,891865,3183,기타,2021.06
-37566,0,0,0106201000,37566,42,뱀,2021.06
-60805,0,0,0106202000,60805,5587,자라,2021.06
-127451,3000,2,0106203000,130451,439,거북,2021.06
57938,203279,146,0106209000,145341,190,기타,2021.06
-69679,0,0,0106490000,69679,1344,기타,2021.06
-17552,0,0,0106901000,17552,39,양서류,2021.06
